#==========================================
# DAT-FILE for the MCM + C3.0m mechanism
# to be computed by SPACCIM
# Extended by the automated output
# from FSGv1.1 within GECKO-A
# created: 2012-10-16, 14:43
#==========================================                                                                             
   BEGIN_DATAGAS                                                                                                        
#===  ONLY 120 Characters per Line                                                                                      
#------------------------------------------                                                                             
#  Name                                                                                        MolMass  Alpha Dg        
#                                                                                              [g/mol]                  
#                                                                                                                       
 O=N(=O)OCCO[O]                                                                                                         
 CC(O[O])CON(=O)(=O)                                                                                                    
 CC(ON(=O)=O)CO[O]                                                                                                      
 CCC(O)CO[O]                                                                                                            
 CCC(O[O])CON(=O)(=O)                                                                                                   
 CCC(ON(=O)=O)CO[O]                                                                                                     
 CC(ON(=O)=O)C(O[O])C                                                                                                   
 CC(O[O])(C)CON(=O)(=O)                                                                                                 
 CC(ON(=O)=O)(C)CO[O]                                                                                                   
 CCCC(O[O])CO                                                                                                           
 CCCC(O)CO[O]                                                                                                           
 CCCC(O[O])CON(=O)(=O)                                                                                                  
 CCCC(ON(=O)=O)CO[O]                                                                                                    
 CC(O)C(O[O])CC                                                                                                         
 CC(ON(=O)=O)C(O[O])CC                                                                                                  
 CCC(ON(=O)=O)C(O[O])C                                                                                                  
 CCC(O[O])(C)CON(=O)(=O)                                                                                                
 CCC(ON(=O)=O)(C)CO[O]                                                                                                  
 CC(C)C(O)CO[O]                                                                                                         
 CC(C)C(O[O])CON(=O)(=O)                                                                                                
 CC(C)C(ON(=O)=O)CO[O]                                                                                                  
 [O-][O+]CC(C)C*a                                                                                                       
 CC(ON(=O)=O)C(O[O])(C)C                                                                                                
 CC(O[O])C(ON(=O)=O)(C)C                                                                                                
 CCCCC(O)CO[O]                                                                                                          
 CCCCC(O[O])CO                                                                                                          
 CCCCC(ON(=O)=O)CO[O]                                                                                                   
 CCCCC(O[O])CON(=O)(=O)                                                                                                 
 CCCC(O[O])C(O)C                                                                                                        
 CCCC(O)C(O[O])C                                                                                                        
 CC(ON(=O)=O)C(O[O])CCC                                                                                                 
 CCCC(ON(=O)=O)C(O[O])C                                                                                                 
 CC(O[O])(C)C(O)(C)C                                                                                                    
 CC(ON(=O)=O)(C)C(O[O])(C)C                                                                                             
 [O]OC1C=CC2OOC1C2O                                                                                                     
 c1ccccc1CO[O]                                                                                                          
 [O]OC1C=CC2(C)OOC1C2O                                                                                                  
 [O]OC1(C)C=CC2OOC1(C)C2O                                                                                               
 Cc1ccccc1CO[O]                                                                                                         
 [O]OC1C=CC2(C)OOC1(C)C2O                                                                                               
 Cc1cccc(c1)CO[O]                                                                                                       
 [O]OC1(C)C=CC2(C)OOC1C2O                                                                                               
 Cc1ccc(CO[O])cc1                                                                                                       
 c1ccccc1CCO[O]                                                                                                         
 [O]OC1C=CC2(CC)OOC1C2O                                                                                                 
 c1ccccc1C(O[O])CC                                                                                                      
 CCCC12OOC(C(O[O])C=C1)C2O                                                                                              
 c1ccccc1C(O[O])(C)C                                                                                                    
 [O]OC1C=CC2(OOC1C2O)C(C)C                                                                                              
 Cc1cccc(CO[O])c1C                                                                                                      
 [O]OC1C=CC2(C)OOC1(C)C2(C)O                                                                                            
 Cc1ccc(CO[O])cc1C                                                                                                      
 [O]OC1(C)C=CC2(C)OOC1(C)C2O                                                                                            
 [O]OC1C(=CC2(C)OOC1(C)C2O)C                                                                                            
 c1c(C)cc(CO[O])cc1C                                                                                                    
 Cc1ccccc1C(O[O])C                                                                                                      
 CCC1(O[O])C=CC2OOC1(C)C2O                                                                                              
 [O]OC1C=CC2(C)OOC1(CC)C2O                                                                                              
 [O]OC1(C)C=CC2(CC)OOC1C2O                                                                                              
 c1c(C)cc(C)cc1C(O[O])C                                                                                                 
 [O]OC1C(=CC2(CC)OOC1(C)C2O)C                                                                                           
 CC(O[O])c(c1)cc(C)cc1CC                                                                                                
 [O]OC1C(=CC2(CC)OOC1(C)C2O)CC                                                                                          
 c1ccccc1C(O)CO[O]                                                                                                      
 c1ccccc1C(O[O])CON(=O)(=O)                                                                                             
 c1ccccc1C(=O)O[O]                                                                                                      
 ClCO[O]                                                                                                                
 [O]OC(Cl)Cl                                                                                                            
 [O]OC(Cl)(Cl)Cl                                                                                                        
 ClC(Cl)(Cl)CO[O]                                                                                                       
 OC(Cl)(Cl)C(Cl)(Cl)O[O]                                                                                                
